"probe_id"	"symbol"
"239219"	"10341696"	"---"
"239220"	"10341697"	"---"
"239221"	"10341698"	"---"
"239222"	"10341700"	"---"
"239223"	"10341702"	"---"
"239224"	"10341703"	"---"
"239225"	"10341704"	"---"
"239226"	"10341706"	"---"
"239227"	"10341707"	"---"
"239228"	"10341708"	"---"
"239229"	"10341709"	"---"
"239230"	"10341710"	"---"
"239231"	"10341711"	"---"
"239232"	"10341712"	"---"
"239233"	"10341713"	"---"
"239234"	"10341715"	"---"
"239235"	"10341716"	"---"
"239236"	"10341717"	"---"
"239237"	"10341718"	"---"
"239238"	"10341719"	"---"
"239239"	"10341721"	"---"
"239240"	"10341722"	"---"
"239241"	"10341724"	"---"
"239242"	"10341725"	"---"
"239243"	"10341726"	"---"
"239244"	"10341728"	"---"
"239245"	"10341729"	"---"
"239246"	"10341730"	"---"
"239247"	"10341731"	"---"
"239248"	"10341732"	"---"
"239249"	"10341733"	"---"
"239250"	"10341734"	"---"
"239251"	"10341735"	"---"
"239252"	"10341736"	"---"
"239253"	"10341738"	"---"
"239254"	"10341739"	"---"
"239255"	"10341740"	"---"
"239256"	"10341741"	"---"
"239257"	"10341742"	"---"
"239258"	"10341743"	"---"
"239259"	"10341745"	"---"
"239260"	"10341746"	"---"
"239261"	"10341747"	"---"
"239262"	"10341748"	"---"
"239263"	"10341750"	"---"
"239264"	"10341751"	"---"
"239265"	"10341753"	"---"
"239266"	"10341754"	"---"
"239267"	"10341755"	"---"
"239268"	"10341756"	"---"
"239269"	"10341757"	"---"
"239270"	"10341759"	"---"
"239271"	"10341760"	"---"
"239272"	"10341762"	"---"
"239273"	"10341763"	"---"
"239274"	"10341764"	"---"
"239275"	"10341766"	"---"
"239276"	"10341767"	"---"
"239277"	"10341770"	"---"
"239278"	"10341771"	"---"
"239279"	"10341772"	"---"
"239280"	"10341774"	"---"
"239281"	"10341775"	"---"
"239282"	"10341776"	"---"
"239283"	"10341778"	"---"
"239284"	"10341780"	"---"
"239285"	"10341781"	"---"
"239286"	"10341782"	"---"
"239287"	"10341783"	"---"
"239288"	"10341784"	"---"
"239289"	"10341785"	"---"
"239290"	"10341788"	"---"
"239291"	"10341789"	"---"
"239292"	"10341790"	"---"
"239293"	"10341791"	"---"
"239294"	"10341794"	"---"
"239295"	"10341795"	"---"
"239296"	"10341796"	"---"
"239297"	"10341798"	"---"
"239298"	"10341799"	"---"
"239299"	"10341800"	"---"
"239300"	"10341802"	"---"
"239301"	"10341803"	"---"
"239302"	"10341804"	"---"
"239303"	"10341805"	"---"
"239304"	"10341806"	"---"
"239305"	"10341807"	"---"
"239306"	"10341808"	"---"
"239307"	"10341809"	"---"
"239308"	"10341810"	"---"
"239309"	"10341811"	"---"
"239310"	"10341812"	"---"
"239311"	"10341813"	"---"
"239312"	"10341814"	"---"
"239313"	"10341815"	"---"
"239314"	"10341816"	"---"
"239315"	"10341817"	"---"
"239316"	"10341818"	"---"
"239317"	"10341819"	"---"
"239318"	"10341820"	"---"
"239319"	"10341821"	"---"
"239320"	"10341822"	"---"
"239321"	"10341823"	"---"
"239322"	"10341824"	"---"
"239323"	"10341825"	"---"
"239324"	"10341826"	"---"
"239325"	"10341827"	"---"
"239326"	"10341829"	"---"
"239327"	"10341830"	"---"
"239328"	"10341833"	"---"
"239329"	"10341834"	"---"
"239330"	"10341835"	"---"
"239331"	"10341837"	"---"
"239332"	"10341838"	"---"
"239333"	"10341839"	"---"
"239334"	"10341840"	"---"
"239335"	"10341841"	"---"
"239336"	"10341842"	"---"
"239337"	"10341843"	"---"
"239338"	"10341844"	"---"
"239339"	"10341846"	"---"
"239340"	"10341848"	"---"
"239341"	"10341849"	"---"
"239342"	"10341850"	"---"
"239343"	"10341851"	"---"
"239344"	"10341852"	"---"
"239345"	"10341853"	"---"
"239346"	"10341854"	"---"
"239347"	"10341855"	"---"
"239348"	"10341856"	"---"
"239349"	"10341858"	"---"
"239350"	"10341860"	"---"
"239351"	"10341862"	"---"
"239352"	"10341863"	"---"
"239353"	"10341864"	"---"
"239354"	"10341865"	"---"
"239355"	"10341867"	"---"
"239356"	"10341868"	"---"
"239357"	"10341869"	"---"
"239358"	"10341870"	"---"
"239359"	"10341871"	"---"
"239360"	"10341872"	"---"
"239361"	"10341874"	"---"
"239362"	"10341876"	"---"
"239363"	"10341877"	"---"
"239364"	"10341878"	"---"
"239365"	"10341879"	"---"
"239366"	"10341881"	"---"
"239367"	"10341882"	"---"
"239368"	"10341883"	"---"
"239369"	"10341884"	"---"
"239370"	"10341885"	"---"
"239371"	"10341886"	"---"
"239372"	"10341887"	"---"
"239373"	"10341888"	"---"
"239374"	"10341889"	"---"
"239375"	"10341890"	"---"
"239376"	"10341891"	"---"
"239377"	"10341893"	"---"
"239378"	"10341894"	"---"
"239379"	"10341895"	"---"
"239380"	"10341896"	"---"
"239381"	"10341897"	"---"
"239382"	"10341898"	"---"
"239383"	"10341899"	"---"
"239384"	"10341900"	"---"
"239385"	"10341902"	"---"
"239386"	"10341903"	"---"
"239387"	"10341904"	"---"
"239388"	"10341905"	"---"
"239389"	"10341906"	"---"
"239390"	"10341907"	"---"
"239391"	"10341908"	"---"
"239392"	"10341909"	"---"
"239393"	"10341910"	"---"
"239394"	"10341911"	"---"
"239395"	"10341912"	"---"
"239396"	"10341913"	"---"
"239397"	"10341914"	"---"
"239398"	"10341915"	"---"
"239399"	"10341916"	"---"
"239400"	"10341917"	"---"
"239401"	"10341919"	"---"
"239402"	"10341920"	"---"
"239403"	"10341922"	"---"
"239404"	"10341923"	"---"
"239405"	"10341924"	"---"
"239406"	"10341925"	"---"
"239407"	"10341926"	"---"
"239408"	"10341927"	"---"
"239409"	"10341928"	"---"
"239410"	"10341929"	"---"
"239411"	"10341930"	"---"
"239412"	"10341931"	"---"
"239413"	"10341932"	"---"
"239414"	"10341933"	"---"
"239415"	"10341935"	"---"
"239416"	"10341936"	"---"
"239417"	"10341937"	"---"
"239418"	"10341938"	"---"
"239419"	"10341940"	"---"
"239420"	"10341941"	"---"
"239421"	"10341942"	"---"
"239422"	"10341943"	"---"
"239423"	"10341945"	"---"
"239424"	"10341946"	"---"
"239425"	"10341947"	"---"
"239426"	"10341949"	"---"
"239427"	"10341950"	"---"
"239428"	"10341952"	"---"
"239429"	"10341953"	"---"
"239430"	"10341954"	"---"
"239431"	"10341955"	"---"
"239432"	"10341957"	"---"
"239433"	"10341958"	"---"
"239434"	"10341959"	"---"
"239435"	"10341960"	"---"
"239436"	"10341961"	"---"
"239437"	"10341963"	"---"
"239438"	"10341964"	"---"
"239439"	"10341965"	"---"
"239440"	"10341966"	"---"
"239441"	"10341968"	"---"
"239442"	"10341970"	"---"
"239443"	"10341972"	"---"
"239444"	"10341973"	"---"
"239445"	"10341974"	"---"
"239446"	"10341975"	"---"
"239447"	"10341976"	"---"
"239448"	"10341977"	"---"
"239449"	"10341978"	"---"
"239450"	"10341979"	"---"
"239451"	"10341981"	"---"
"239452"	"10341983"	"---"
"239453"	"10341984"	"---"
"239454"	"10341985"	"---"
"239455"	"10341987"	"---"
"239456"	"10341988"	"---"
"239457"	"10341989"	"---"
"239458"	"10341990"	"---"
"239459"	"10341993"	"---"
"239460"	"10341994"	"---"
"239461"	"10341995"	"---"
"239462"	"10341996"	"---"
"239463"	"10342000"	"---"
"239464"	"10342001"	"---"
"239465"	"10342002"	"---"
"239466"	"10342003"	"---"
"239467"	"10342004"	"---"
"239468"	"10342005"	"---"
"239469"	"10342007"	"---"
"239470"	"10342008"	"---"
"239471"	"10342009"	"---"
"239472"	"10342010"	"---"
"239473"	"10342011"	"---"
"239474"	"10342013"	"---"
"239475"	"10342014"	"---"
"239476"	"10342015"	"---"
"239477"	"10342016"	"---"
"239478"	"10342018"	"---"
"239479"	"10342019"	"---"
"239480"	"10342020"	"---"
"239481"	"10342022"	"---"
"239482"	"10342023"	"---"
"239483"	"10342024"	"---"
"239484"	"10342025"	"---"
"239485"	"10342026"	"---"
"239486"	"10342027"	"---"
"239487"	"10342028"	"---"
"239488"	"10342029"	"---"
"239489"	"10342030"	"---"
"239490"	"10342031"	"---"
"239491"	"10342032"	"---"
"239492"	"10342033"	"---"
"239493"	"10342034"	"---"
"239494"	"10342035"	"---"
"239495"	"10342036"	"---"
"239496"	"10342037"	"---"
"239497"	"10342038"	"---"
"239498"	"10342039"	"---"
"239499"	"10342040"	"---"
"239500"	"10342041"	"---"
"239501"	"10342042"	"---"
"239502"	"10342043"	"---"
"239503"	"10342045"	"---"
"239504"	"10342046"	"---"
"239505"	"10342047"	"---"
"239506"	"10342048"	"---"
"239507"	"10342049"	"---"
"239508"	"10342050"	"---"
"239509"	"10342054"	"---"
"239510"	"10342055"	"---"
"239511"	"10342056"	"---"
"239512"	"10342057"	"---"
"239513"	"10342058"	"---"
"239514"	"10342059"	"---"
"239515"	"10342060"	"---"
"239516"	"10342061"	"---"
"239517"	"10342062"	"---"
"239518"	"10342063"	"---"
"239519"	"10342065"	"---"
"239520"	"10342066"	"---"
"239521"	"10342068"	"---"
"239522"	"10342069"	"---"
"239523"	"10342070"	"---"
"239524"	"10342071"	"---"
"239525"	"10342072"	"---"
"239526"	"10342073"	"---"
"239527"	"10342074"	"---"
"239528"	"10342075"	"---"
"239529"	"10342076"	"---"
"239530"	"10342077"	"---"
"239531"	"10342078"	"---"
"239532"	"10342079"	"---"
"239533"	"10342080"	"---"
"239534"	"10342081"	"---"
"239535"	"10342082"	"---"
"239536"	"10342083"	"---"
"239537"	"10342085"	"---"
"239538"	"10342086"	"---"
"239539"	"10342087"	"---"
"239540"	"10342088"	"---"
"239541"	"10342089"	"---"
"239542"	"10342090"	"---"
"239543"	"10342091"	"---"
"239544"	"10342092"	"---"
"239545"	"10342093"	"---"
"239546"	"10342094"	"---"
"239547"	"10342095"	"---"
"239548"	"10342097"	"---"
"239549"	"10342099"	"---"
"239550"	"10342101"	"---"
"239551"	"10342102"	"---"
"239552"	"10342103"	"---"
"239553"	"10342104"	"---"
"239554"	"10342105"	"---"
"239555"	"10342106"	"---"
"239556"	"10342107"	"---"
"239557"	"10342108"	"---"
"239558"	"10342109"	"---"
"239559"	"10342110"	"---"
"239560"	"10342111"	"---"
"239561"	"10342112"	"---"
"239562"	"10342113"	"---"
"239563"	"10342114"	"---"
"239564"	"10342115"	"---"
"239565"	"10342116"	"---"
"239566"	"10342117"	"---"
"239567"	"10342118"	"---"
"239568"	"10342119"	"---"
"239569"	"10342120"	"---"
"239570"	"10342121"	"---"
"239571"	"10342122"	"---"
"239572"	"10342123"	"---"
"239573"	"10342124"	"---"
"239574"	"10342125"	"---"
"239575"	"10342126"	"---"
"239576"	"10342127"	"---"
"239577"	"10342128"	"---"
"239578"	"10342130"	"---"
"239579"	"10342132"	"---"
"239580"	"10342133"	"---"
"239581"	"10342135"	"---"
"239582"	"10342136"	"---"
"239583"	"10342137"	"---"
"239584"	"10342138"	"---"
"239585"	"10342139"	"---"
"239586"	"10342141"	"---"
"239587"	"10342142"	"---"
"239588"	"10342143"	"---"
"239589"	"10342144"	"---"
"239590"	"10342146"	"---"
"239591"	"10342147"	"---"
"239592"	"10342148"	"---"
"239593"	"10342149"	"---"
"239594"	"10342150"	"---"
"239595"	"10342152"	"---"
"239596"	"10342153"	"---"
"239597"	"10342155"	"---"
"239598"	"10342158"	"---"
"239599"	"10342159"	"---"
"239600"	"10342160"	"---"
"239601"	"10342161"	"---"
"239602"	"10342162"	"---"
"239603"	"10342163"	"---"
"239604"	"10342164"	"---"
"239605"	"10342165"	"---"
"239606"	"10342167"	"---"
"239607"	"10342168"	"---"
"239608"	"10342169"	"---"
"239609"	"10342172"	"---"
"239610"	"10342173"	"---"
"239611"	"10342174"	"---"
"239612"	"10342175"	"---"
"239613"	"10342176"	"---"
"239614"	"10342177"	"---"
"239615"	"10342178"	"---"
"239616"	"10342179"	"---"
"239617"	"10342181"	"---"
"239618"	"10342182"	"---"
"239619"	"10342183"	"---"
"239620"	"10342184"	"---"
"239621"	"10342185"	"---"
"239622"	"10342187"	"---"
"239623"	"10342188"	"---"
"239624"	"10342189"	"---"
"239625"	"10342190"	"---"
"239626"	"10342191"	"---"
"239627"	"10342192"	"---"
"239628"	"10342194"	"---"
"239629"	"10342195"	"---"
"239630"	"10342197"	"---"
"239631"	"10342199"	"---"
"239632"	"10342200"	"---"
"239633"	"10342202"	"---"
"239634"	"10342203"	"---"
"239635"	"10342205"	"---"
"239636"	"10342206"	"---"
"239637"	"10342207"	"---"
"239638"	"10342208"	"---"
"239639"	"10342211"	"---"
"239640"	"10342213"	"---"
"239641"	"10342216"	"---"
"239642"	"10342217"	"---"
"239643"	"10342218"	"---"
"239644"	"10342219"	"---"
"239645"	"10342220"	"---"
"239646"	"10342223"	"---"
"239647"	"10342224"	"---"
"239648"	"10342225"	"---"
"239649"	"10342228"	"---"
"239650"	"10342230"	"---"
"239651"	"10342231"	"---"
"239652"	"10342232"	"---"
"239653"	"10342233"	"---"
"239654"	"10342234"	"---"
"239655"	"10342235"	"---"
"239656"	"10342236"	"---"
"239657"	"10342237"	"---"
"239658"	"10342238"	"---"
"239659"	"10342239"	"---"
"239660"	"10342240"	"---"
"239661"	"10342241"	"---"
"239662"	"10342242"	"---"
"239663"	"10342243"	"---"
"239664"	"10342244"	"---"
"239665"	"10342245"	"---"
"239666"	"10342247"	"---"
"239667"	"10342248"	"---"
"239668"	"10342249"	"---"
"239669"	"10342250"	"---"
"239670"	"10342251"	"---"
"239671"	"10342252"	"---"
"239672"	"10342253"	"---"
"239673"	"10342254"	"---"
"239674"	"10342255"	"---"
"239675"	"10342256"	"---"
"239676"	"10342257"	"---"
"239677"	"10342258"	"---"
"239678"	"10342259"	"---"
"239679"	"10342260"	"---"
"239680"	"10342264"	"---"
"239681"	"10342265"	"---"
"239682"	"10342266"	"---"
"239683"	"10342267"	"---"
"239684"	"10342268"	"---"
"239685"	"10342269"	"---"
"239686"	"10342270"	"---"
"239687"	"10342271"	"---"
"239688"	"10342272"	"---"
"239689"	"10342273"	"---"
"239690"	"10342274"	"---"
"239691"	"10342275"	"---"
"239692"	"10342277"	"---"
"239693"	"10342278"	"---"
"239694"	"10342279"	"---"
"239695"	"10342280"	"---"
"239696"	"10342281"	"---"
"239697"	"10342283"	"---"
"239698"	"10342284"	"---"
"239699"	"10342285"	"---"
"239700"	"10342286"	"---"
"239701"	"10342287"	"---"
"239702"	"10342289"	"---"
"239703"	"10342291"	"---"
"239704"	"10342292"	"---"
"239705"	"10342293"	"---"
"239706"	"10342296"	"---"
"239707"	"10342297"	"---"
"239708"	"10342299"	"---"
"239709"	"10342300"	"---"
"239710"	"10342301"	"---"
"239711"	"10342302"	"---"
"239712"	"10342303"	"---"
"239713"	"10342304"	"---"
"239714"	"10342305"	"---"
"239715"	"10342306"	"---"
"239716"	"10342309"	"---"
"239717"	"10342310"	"---"
"239718"	"10342311"	"---"
"239719"	"10342312"	"---"
"239720"	"10342313"	"---"
"239721"	"10342315"	"---"
"239722"	"10342316"	"---"
"239723"	"10342317"	"---"
"239724"	"10342318"	"---"
"239725"	"10342319"	"---"
"239726"	"10342320"	"---"
"239727"	"10342321"	"---"
"239728"	"10342322"	"---"
"239729"	"10342323"	"---"
"239730"	"10342325"	"---"
"239731"	"10342326"	"---"
"239732"	"10342327"	"---"
"239733"	"10342328"	"---"
"239734"	"10342329"	"---"
"239735"	"10342330"	"---"
"239736"	"10342331"	"---"
"239737"	"10342333"	"---"
"239738"	"10342334"	"---"
"239739"	"10342335"	"---"
"239740"	"10342336"	"---"
"239741"	"10342338"	"---"
"239742"	"10342339"	"---"
"239743"	"10342340"	"---"
"239744"	"10342341"	"---"
"239745"	"10342342"	"---"
"239746"	"10342344"	"---"
"239747"	"10342345"	"---"
"239748"	"10342346"	"---"
"239749"	"10342347"	"---"
"239750"	"10342348"	"---"
"239751"	"10342350"	"---"
"239752"	"10342351"	"---"
"239753"	"10342353"	"---"
"239754"	"10342354"	"---"
"239755"	"10342355"	"---"
"239756"	"10342356"	"---"
"239757"	"10342357"	"---"
"239758"	"10342361"	"---"
"239759"	"10342362"	"---"
"239760"	"10342363"	"---"
"239761"	"10342364"	"---"
"239762"	"10342365"	"---"
"239763"	"10342367"	"---"
"239764"	"10342370"	"---"
"239765"	"10342371"	"---"
"239766"	"10342373"	"---"
"239767"	"10342374"	"---"
"239768"	"10342376"	"---"
"239769"	"10342377"	"---"
"239770"	"10342378"	"---"
"239771"	"10342379"	"---"
"239772"	"10342381"	"---"
"239773"	"10342382"	"---"
"239774"	"10342384"	"---"
"239775"	"10342385"	"---"
"239776"	"10342386"	"---"
"239777"	"10342387"	"---"
"239778"	"10342388"	"---"
"239779"	"10342389"	"---"
"239780"	"10342390"	"---"
"239781"	"10342391"	"---"
"239782"	"10342392"	"---"
"239783"	"10342394"	"---"
"239784"	"10342395"	"---"
"239785"	"10342396"	"---"
"239786"	"10342398"	"---"
"239787"	"10342399"	"---"
"239788"	"10342400"	"---"
"239789"	"10342401"	"---"
"239790"	"10342402"	"---"
"239791"	"10342403"	"---"
"239792"	"10342404"	"---"
"239793"	"10342407"	"---"
"239794"	"10342408"	"---"
"239795"	"10342409"	"---"
"239796"	"10342410"	"---"
"239797"	"10342411"	"---"
"239798"	"10342412"	"---"
"239799"	"10342413"	"---"
"239800"	"10342414"	"---"
"239801"	"10342418"	"---"
"239802"	"10342419"	"---"
"239803"	"10342420"	"---"
"239804"	"10342421"	"---"
"239805"	"10342422"	"---"
"239806"	"10342423"	"---"
"239807"	"10342424"	"---"
"239808"	"10342425"	"---"
"239809"	"10342426"	"---"
"239810"	"10342427"	"---"
"239811"	"10342428"	"---"
"239812"	"10342429"	"---"
"239813"	"10342431"	"---"
"239814"	"10342433"	"---"
"239815"	"10342434"	"---"
"239816"	"10342435"	"---"
"239817"	"10342437"	"---"
"239818"	"10342438"	"---"
"239819"	"10342439"	"---"
"239820"	"10342440"	"---"
"239821"	"10342441"	"---"
"239822"	"10342443"	"---"
"239823"	"10342444"	"---"
"239824"	"10342445"	"---"
"239825"	"10342446"	"---"
"239826"	"10342448"	"---"
"239827"	"10342449"	"---"
"239828"	"10342451"	"---"
"239829"	"10342452"	"---"
"239830"	"10342453"	"---"
"239831"	"10342454"	"---"
"239832"	"10342455"	"---"
"239833"	"10342456"	"---"
"239834"	"10342457"	"---"
"239835"	"10342458"	"---"
"239836"	"10342462"	"---"
"239837"	"10342463"	"---"
"239838"	"10342464"	"---"
"239839"	"10342465"	"---"
"239840"	"10342467"	"---"
"239841"	"10342468"	"---"
"239842"	"10342469"	"---"
"239843"	"10342470"	"---"
"239844"	"10342471"	"---"
"239845"	"10342472"	"---"
"239846"	"10342474"	"---"
"239847"	"10342475"	"---"
"239848"	"10342476"	"---"
"239849"	"10342477"	"---"
"239850"	"10342478"	"---"
"239851"	"10342479"	"---"
"239852"	"10342480"	"---"
"239853"	"10342481"	"---"
"239854"	"10342482"	"---"
"239855"	"10342483"	"---"
"239856"	"10342485"	"---"
"239857"	"10342487"	"---"
"239858"	"10342489"	"---"
"239859"	"10342491"	"---"
"239860"	"10342492"	"---"
"239861"	"10342493"	"---"
"239862"	"10342494"	"---"
"239863"	"10342496"	"---"
"239864"	"10342497"	"---"
"239865"	"10342498"	"---"
"239866"	"10342500"	"---"
"239867"	"10342501"	"---"
"239868"	"10342503"	"---"
"239869"	"10342506"	"---"
"239870"	"10342507"	"---"
"239871"	"10342508"	"---"
"239872"	"10342509"	"---"
"239873"	"10342510"	"---"
"239874"	"10342511"	"---"
"239875"	"10342512"	"---"
"239876"	"10342513"	"---"
"239877"	"10342514"	"---"
"239878"	"10342515"	"---"
"239879"	"10342516"	"---"
"239880"	"10342517"	"---"
"239881"	"10342518"	"---"
"239882"	"10342519"	"---"
"239883"	"10342520"	"---"
"239884"	"10342521"	"---"
"239885"	"10342523"	"---"
"239886"	"10342524"	"---"
"239887"	"10342526"	"---"
"239888"	"10342527"	"---"
"239889"	"10342528"	"---"
"239890"	"10342529"	"---"
"239891"	"10342531"	"---"
"239892"	"10342533"	"---"
"239893"	"10342534"	"---"
"239894"	"10342536"	"---"
"239895"	"10342538"	"---"
"239896"	"10342539"	"---"
"239897"	"10342540"	"---"
"239898"	"10342541"	"---"
"239899"	"10342542"	"---"
"239900"	"10342543"	"---"
"239901"	"10342544"	"---"
"239902"	"10342546"	"---"
"239903"	"10342547"	"---"
"239904"	"10342548"	"---"
"239905"	"10342549"	"---"
"239906"	"10342550"	"---"
"239907"	"10342551"	"---"
"239908"	"10342552"	"---"
"239909"	"10342554"	"---"
"239910"	"10342556"	"---"
"239911"	"10342557"	"---"
"239912"	"10342558"	"---"
"239913"	"10342559"	"---"
"239914"	"10342560"	"---"
"239915"	"10342561"	"---"
"239916"	"10342563"	"---"
"239917"	"10342564"	"---"
"239918"	"10342565"	"---"
"239919"	"10342566"	"---"
"239920"	"10342569"	"---"
"239921"	"10342570"	"---"
"239922"	"10342571"	"---"
"239923"	"10342573"	"---"
"239924"	"10342574"	"---"
"239925"	"10342575"	"---"
"239926"	"10342576"	"---"
"239927"	"10342579"	"---"
"239928"	"10342580"	"---"
"239929"	"10342581"	"---"
"239930"	"10342582"	"---"
"239931"	"10342583"	"---"
"239932"	"10342584"	"---"
"239933"	"10342585"	"---"
"239934"	"10342586"	"---"
"239935"	"10342587"	"---"
"239936"	"10342588"	"---"
"239937"	"10342589"	"---"
"239938"	"10342590"	"---"
"239939"	"10342591"	"---"
"239940"	"10342592"	"---"
"239941"	"10342593"	"---"
"239942"	"10342594"	"---"
"239943"	"10342595"	"---"
"239944"	"10342596"	"---"
"239945"	"10342597"	"---"
"239946"	"10342598"	"---"
"239947"	"10342599"	"---"
"239948"	"10342600"	"---"
"239949"	"10342601"	"---"
"239950"	"10342602"	"---"
"239951"	"10342604"	"---"
"239952"	"10342605"	"---"
"239953"	"10342606"	"---"
"239954"	"10342607"	"---"
"239955"	"10342608"	"---"
"239956"	"10342609"	"---"
"239957"	"10342610"	"---"
"239958"	"10342611"	"---"
"239959"	"10342613"	"---"
"239960"	"10342614"	"---"
"239961"	"10342615"	"---"
"239962"	"10342616"	"---"
"239963"	"10342617"	"---"
"239964"	"10342619"	"---"
"239965"	"10342620"	"---"
"239966"	"10342621"	"---"
"239967"	"10342622"	"---"
"239968"	"10342623"	"---"
"239969"	"10342624"	"---"
"239970"	"10342625"	"---"
"239971"	"10342626"	"---"
"239972"	"10342627"	"---"
"239973"	"10342628"	"---"
"239974"	"10342630"	"---"
"239975"	"10342631"	"---"
"239976"	"10342633"	"---"
"239977"	"10342634"	"---"
"239978"	"10342637"	"---"
"239979"	"10342638"	"---"
"239980"	"10342639"	"---"
"239981"	"10342640"	"---"
"239982"	"10342643"	"---"
"239983"	"10342644"	"---"
"239984"	"10342645"	"---"
"239985"	"10342647"	"---"
"239986"	"10342648"	"---"
"239987"	"10342649"	"---"
"239988"	"10342650"	"---"
"239989"	"10342651"	"---"
"239990"	"10342652"	"---"
"239991"	"10342653"	"---"
"239992"	"10342654"	"---"
"239993"	"10342656"	"---"
"239994"	"10342657"	"---"
"239995"	"10342661"	"---"
"239996"	"10342662"	"---"
"239997"	"10342663"	"---"
"239998"	"10342664"	"---"
"239999"	"10342665"	"---"
"240000"	"10342666"	"---"
"240001"	"10342667"	"---"
"240002"	"10342668"	"---"
"240003"	"10342669"	"---"
"240004"	"10342670"	"---"
"240005"	"10342671"	"---"
"240006"	"10342672"	"---"
"240007"	"10342674"	"---"
"240008"	"10342676"	"---"
"240009"	"10342677"	"---"
"240010"	"10342678"	"---"
"240011"	"10342679"	"---"
"240012"	"10342680"	"---"
"240013"	"10342682"	"---"
"240014"	"10342683"	"---"
"240015"	"10342685"	"---"
"240016"	"10342686"	"---"
"240017"	"10342687"	"---"
